X,Y,OBJECTID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_lamb93,y_lamb93
0.140516537971758,49.503254727675369,91,2019-09-17T00:00:00.000Z,4,Bon,Atmo Normandie,UU,76351,LE HAVRE,1,1,4,3,0,#56C660,492839,6937519
0.239222459650719,49.148387137505232,92,2019-09-17T00:00:00.000Z,4,Bon,Atmo Normandie,commune,14366,LISIEUX,1,0,4,3,0,#56C660,498607,6897811
1.093436289303833,49.440561583157304,93,2019-09-17T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76540,ROUEN,1,1,3,3,0,#74D17C,561690,6928462
0.239222459650719,49.148387137505232,94,2019-09-19T00:00:00.000Z,4,Bon,Atmo Normandie,commune,14366,LISIEUX,2,0,4,4,0,#56C660,498607,6897811
-0.372770653633663,49.18416806100651,95,2019-10-01T00:00:00.000Z,3,Bon,Atmo Normandie,UU,14118,CAEN,0,1,3,2,0,#74D17C,454158,6903521
-0.372770653633663,49.18416806100651,96,2019-10-02T00:00:00.000Z,3,Bon,Atmo Normandie,UU,14118,CAEN,0,2,3,2,0,#74D17C,454158,6903521
-0.372770653633663,49.18416806100651,97,2019-10-03T00:00:00.000Z,3,Bon,Atmo Normandie,UU,14118,CAEN,0,2,3,2,0,#74D17C,454158,6903521
1.093436289303833,49.440561583157304,98,2019-09-19T00:00:00.000Z,3,Bon,Atmo Normandie,UU,76540,ROUEN,2,1,3,3,0,#74D17C,561690,6928462
-1.079476629664196,49.10897164922099,99,2019-09-19T00:00:00.000Z,4,Bon,Atmo Normandie,commune,50502,SAINT-LO,1,0,4,3,0,#56C660,402256,6897599
1.148159706742493,49.020727236297532,100,2019-09-30T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,2,0,#74D17C,564564,6881680
-0.372770653633663,49.18416806100651,101,2019-10-04T00:00:00.000Z,3,Bon,Atmo Normandie,UU,14118,CAEN,0,1,3,3,0,#74D17C,454158,6903521
0.239222459650719,49.148387137505232,102,2019-09-18T00:00:00.000Z,4,Bon,Atmo Normandie,commune,14366,LISIEUX,2,0,4,4,0,#56C660,498607,6897811
-0.372770653633663,49.18416806100651,103,2019-10-05T00:00:00.000Z,2,Très bon,Atmo Normandie,UU,14118,CAEN,0,2,2,2,0,#93DC9B,454158,6903521
1.093436289303833,49.440561583157304,104,2019-09-18T00:00:00.000Z,4,Bon,Atmo Normandie,UU,76540,ROUEN,2,1,4,3,0,#56C660,561690,6928462
1.148159706742493,49.020727236297532,105,2019-10-01T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,1,0,#74D17C,564564,6881680
-0.372770653633663,49.18416806100651,106,2019-10-06T00:00:00.000Z,3,Bon,Atmo Normandie,UU,14118,CAEN,0,1,3,2,0,#74D17C,454158,6903521
-1.079476629664196,49.10897164922099,107,2019-09-18T00:00:00.000Z,4,Bon,Atmo Normandie,commune,50502,SAINT-LO,1,0,4,3,0,#56C660,402256,6897599
0.092522961208796,48.430779509616229,108,2019-09-18T00:00:00.000Z,3,Bon,Atmo Normandie,commune,61001,ALENCON,1,0,3,3,0,#74D17C,484973,6818459
0.092522961208796,48.430779509616229,109,2019-09-19T00:00:00.000Z,3,Bon,Atmo Normandie,commune,61001,ALENCON,1,0,3,3,0,#74D17C,484973,6818459
-1.605795879450239,49.635031134786253,110,2019-09-18T00:00:00.000Z,4,Bon,Atmo Normandie,commune,50129,CHERBOURG,1,0,4,4,0,#56C660,367295,6958137
-1.605795879450239,49.635031134786253,111,2019-09-19T00:00:00.000Z,4,Bon,Atmo Normandie,commune,50129,CHERBOURG,3,0,4,3,0,#56C660,367295,6958137
-0.372770653633663,49.18416806100651,112,2019-09-18T00:00:00.000Z,4,Bon,Atmo Normandie,UU,14118,CAEN,1,0,4,3,0,#56C660,454158,6903521
-0.372770653633663,49.18416806100651,113,2019-09-19T00:00:00.000Z,3,Bon,Atmo Normandie,UU,14118,CAEN,2,0,3,2,0,#74D17C,454158,6903521
-0.372770653633663,49.18416806100651,114,2019-09-30T00:00:00.000Z,3,Bon,Atmo Normandie,UU,14118,CAEN,0,1,3,2,0,#74D17C,454158,6903521
1.148159706742493,49.020727236297532,115,2019-09-18T00:00:00.000Z,4,Bon,Atmo Normandie,commune,27229,EVREUX,1,0,4,3,0,#56C660,564564,6881680
1.148159706742493,49.020727236297532,116,2019-09-19T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,2,0,3,3,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,117,2019-09-20T00:00:00.000Z,4,Bon,Atmo Normandie,commune,27229,EVREUX,0,3,4,3,0,#56C660,564564,6881680
1.148159706742493,49.020727236297532,118,2019-09-21T00:00:00.000Z,5,Moyen,Atmo Normandie,commune,27229,EVREUX,0,3,5,3,0,#FFB932,564564,6881680
1.148159706742493,49.020727236297532,119,2019-09-22T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,2,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,120,2019-09-23T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,2,3,2,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,121,2019-09-24T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,2,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,122,2019-09-25T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,2,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,123,2019-09-26T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,2,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,124,2019-09-27T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,2,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,125,2019-09-28T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,2,0,#74D17C,564564,6881680
1.148159706742493,49.020727236297532,126,2019-09-29T00:00:00.000Z,3,Bon,Atmo Normandie,commune,27229,EVREUX,0,1,3,2,0,#74D17C,564564,6881680
