X,Y,FID,valeur,source,couleur,type_zone,code_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,lib_zone,date_ech,qualif
9.19005181165471,42.236058490437244,890877,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,1,3,0,ZR CORSE,2019-01-19T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890878,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,3,3,0,ZAR AJACCIO,2019-01-18T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890879,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,3,3,0,ZAR BASTIA,2019-01-18T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890880,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,1,4,0,ZR CORSE,2019-01-18T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890881,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,2,3,0,ZAR AJACCIO,2019-01-17T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890882,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,2,3,0,ZAR BASTIA,2019-01-17T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890883,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,2,3,0,ZR CORSE,2019-01-17T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890884,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,4,2,4,0,ZAR AJACCIO,2019-01-16T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890885,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,3,3,0,ZAR BASTIA,2019-01-16T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890886,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,2,3,0,ZR CORSE,2019-01-16T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890887,5,Qualitair Corse,#F0E641,EPCI,2A004,2,4,5,5,0,ZAR AJACCIO,2019-01-15T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,890888,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,3,0,ZAR BASTIA,2019-01-15T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890889,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,3,3,0,ZR CORSE,2019-01-15T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890890,5,Qualitair Corse,#F0E641,EPCI,2A004,1,5,3,5,0,ZAR AJACCIO,2019-01-14T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,890891,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,3,3,0,ZAR BASTIA,2019-01-14T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890892,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,4,4,0,ZR CORSE,2019-01-14T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890893,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,4,4,0,ZAR AJACCIO,2019-01-13T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890894,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,3,0,ZAR BASTIA,2019-01-13T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890895,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,2,3,0,ZR CORSE,2019-01-13T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890896,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,1,3,0,ZAR AJACCIO,2019-01-12T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890897,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,1,3,0,ZAR BASTIA,2019-01-12T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890898,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,2,3,0,ZR CORSE,2019-01-12T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890899,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,2,3,0,ZAR AJACCIO,2019-01-11T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890900,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,1,4,4,0,ZAR BASTIA,2019-01-11T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890901,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,3,0,ZR CORSE,2019-01-11T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890902,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,3,0,ZAR AJACCIO,2019-01-10T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890903,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,3,3,0,ZAR BASTIA,2019-01-10T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890904,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,3,3,0,ZR CORSE,2019-01-10T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890905,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,3,0,ZAR AJACCIO,2019-01-09T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890906,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,3,0,ZAR BASTIA,2019-01-09T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890907,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,2,3,0,ZR CORSE,2019-01-09T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890908,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,3,3,0,ZAR AJACCIO,2019-01-08T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890909,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,3,0,ZAR BASTIA,2019-01-08T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890910,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,3,3,0,ZR CORSE,2019-01-08T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890911,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,2,3,0,ZAR AJACCIO,2019-01-07T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890912,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,3,0,ZAR BASTIA,2019-01-07T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890913,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,1,3,0,ZR CORSE,2019-01-07T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890914,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,2,3,0,ZAR AJACCIO,2019-01-06T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890915,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,1,3,0,ZAR BASTIA,2019-01-06T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890916,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,3,3,0,ZR CORSE,2019-01-06T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890917,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,1,3,0,ZAR AJACCIO,2019-01-05T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890918,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,1,3,0,ZAR BASTIA,2019-01-05T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890919,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,4,1,4,0,ZR CORSE,2019-01-05T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890920,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,1,3,0,ZAR AJACCIO,2019-01-04T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890921,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,2,3,0,ZAR BASTIA,2019-01-04T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890922,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,3,3,0,ZR CORSE,2019-01-04T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890923,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,3,3,0,ZAR AJACCIO,2019-01-03T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890924,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,2,3,0,ZAR BASTIA,2019-01-03T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890925,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,1,3,0,ZR CORSE,2019-01-03T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890926,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,3,1,4,0,ZAR AJACCIO,2019-01-02T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890927,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,3,0,ZAR BASTIA,2019-01-02T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890928,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,3,4,0,ZR CORSE,2019-01-02T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890929,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,1,3,0,ZAR AJACCIO,2019-01-01T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890930,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,3,3,0,ZR CORSE,2019-01-01T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890931,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,1,3,0,ZAR AJACCIO,2018-12-31T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890932,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,2,3,0,ZAR BASTIA,2018-12-31T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890933,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,3,4,0,ZR CORSE,2018-12-31T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890934,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,4,4,0,ZAR AJACCIO,2018-12-30T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890935,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,1,3,0,ZAR BASTIA,2018-12-30T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890936,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,2,3,0,ZR CORSE,2018-12-30T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890937,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,1,3,0,ZAR AJACCIO,2018-12-29T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890938,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,3,3,0,ZR CORSE,2018-12-29T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890939,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,1,3,0,ZAR AJACCIO,2018-12-28T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890940,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,1,3,0,ZAR BASTIA,2018-12-28T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890941,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,3,3,0,ZR CORSE,2018-12-28T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890942,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,3,4,0,ZAR AJACCIO,2018-12-27T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890943,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,1,3,0,ZAR BASTIA,2018-12-27T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890944,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,2,3,0,ZR CORSE,2018-12-27T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890945,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,3,3,0,ZAR AJACCIO,2018-12-26T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890946,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,1,3,0,ZAR BASTIA,2018-12-26T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890947,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,1,3,0,ZR CORSE,2018-12-26T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890948,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,3,3,0,ZAR AJACCIO,2018-12-25T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890949,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,3,3,0,ZAR BASTIA,2018-12-25T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890950,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,1,3,0,ZR CORSE,2018-12-25T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890951,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,3,4,4,0,ZAR AJACCIO,2018-12-24T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890952,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,2,3,0,ZAR BASTIA,2018-12-24T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890953,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,1,3,0,ZR CORSE,2018-12-24T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890954,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,4,4,4,0,ZAR AJACCIO,2018-12-23T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890955,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,1,3,0,ZAR BASTIA,2018-12-23T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890956,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,1,3,0,ZR CORSE,2018-12-23T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890957,5,Qualitair Corse,#F0E641,EPCI,2A004,1,5,3,5,0,ZAR AJACCIO,2018-12-22T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,890958,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,3,3,0,ZAR BASTIA,2018-12-22T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890959,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,2,3,0,ZR CORSE,2018-12-22T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890960,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,3,3,0,ZAR AJACCIO,2018-12-21T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890961,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,1,3,0,ZAR BASTIA,2018-12-21T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890962,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,1,3,0,ZR CORSE,2018-12-21T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890963,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,3,3,0,ZAR AJACCIO,2018-12-20T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890964,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,1,3,0,ZAR BASTIA,2018-12-20T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890965,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,1,3,0,ZR CORSE,2018-12-20T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890966,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,2,3,0,ZAR AJACCIO,2018-12-19T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890967,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,3,0,ZAR BASTIA,2018-12-19T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890968,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,3,0,ZR CORSE,2018-12-19T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890969,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,1,3,0,ZAR AJACCIO,2018-12-18T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890970,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,2,3,0,ZAR BASTIA,2018-12-18T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890971,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,2,3,0,ZR CORSE,2018-12-18T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890972,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,1,3,0,ZAR AJACCIO,2018-12-17T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890973,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,2,3,0,ZAR BASTIA,2018-12-17T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890974,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,1,3,0,ZR CORSE,2018-12-17T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890975,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,3,3,0,ZAR AJACCIO,2018-12-16T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890976,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,1,3,0,ZAR BASTIA,2018-12-16T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890977,2,Qualitair Corse,#50F0E6,EPCI,2B096,2,1,2,2,0,ZR CORSE,2018-12-16T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,890978,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,2,3,0,ZAR AJACCIO,2018-12-15T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890979,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,3,3,0,ZAR BASTIA,2018-12-15T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890980,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,1,3,0,ZR CORSE,2018-12-15T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890981,2,Qualitair Corse,#50F0E6,EPCI,2A004,2,1,2,2,0,ZAR AJACCIO,2018-12-14T12:00:00.000Z,Très bon
9.447420439253605,42.699324960742608,890982,2,Qualitair Corse,#50F0E6,EPCI,2B033,1,1,2,2,0,ZAR BASTIA,2018-12-14T12:00:00.000Z,Très bon
9.19005181165471,42.236058490437244,890983,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,3,3,0,ZR CORSE,2018-12-14T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890984,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,3,3,0,ZAR AJACCIO,2018-12-13T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890985,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,2,3,0,ZAR BASTIA,2018-12-13T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890986,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,1,3,0,ZR CORSE,2018-12-13T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890987,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,4,0,ZAR AJACCIO,2018-12-12T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890988,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,3,3,0,ZAR BASTIA,2018-12-12T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890989,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,3,3,0,ZR CORSE,2018-12-12T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890990,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,2,2,4,0,ZAR AJACCIO,2018-12-11T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,890991,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,1,3,0,ZAR BASTIA,2018-12-11T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890992,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,1,3,0,ZR CORSE,2018-12-11T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890993,5,Qualitair Corse,#F0E641,EPCI,2A004,1,4,4,5,0,ZAR AJACCIO,2018-12-10T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,890994,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,1,3,0,ZAR BASTIA,2018-12-10T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890995,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,3,4,0,ZR CORSE,2018-12-10T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890996,5,Qualitair Corse,#F0E641,EPCI,2A004,4,3,4,5,0,ZAR AJACCIO,2018-12-09T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,890997,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,2,2,4,0,ZAR BASTIA,2018-12-09T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,890998,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,4,3,4,0,ZR CORSE,2018-12-09T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,890999,5,Qualitair Corse,#F0E641,EPCI,2A004,3,1,1,5,0,ZAR AJACCIO,2018-12-08T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891000,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,4,0,ZAR BASTIA,2018-12-08T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891001,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,4,2,4,0,ZR CORSE,2018-12-08T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891002,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,2,3,0,ZAR AJACCIO,2018-12-07T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891003,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,3,3,0,ZAR BASTIA,2018-12-07T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891004,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,2,3,0,ZR CORSE,2018-12-07T12:00:00.000Z,Bon
8.738734428676192,41.936707783964778,891005,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,2,4,0,ZAR AJACCIO,2018-12-06T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891006,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,2,3,0,ZAR BASTIA,2018-12-06T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891007,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-12-06T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891008,5,Qualitair Corse,#F0E641,EPCI,2A004,4,2,5,5,0,ZAR AJACCIO,2018-12-05T12:00:00.000Z,Moyen
9.447420439253605,42.699324960742608,891009,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,1,3,0,ZAR BASTIA,2018-12-05T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891010,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-12-05T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891011,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,4,3,4,0,ZAR AJACCIO,2018-12-04T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891012,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,3,0,ZAR BASTIA,2018-12-04T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891013,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-12-04T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891014,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,3,4,0,ZAR AJACCIO,2018-12-03T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891015,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,3,0,ZAR BASTIA,2018-12-03T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891016,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-12-03T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891017,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,1,3,0,ZAR AJACCIO,2018-12-02T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891018,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,3,3,0,ZAR BASTIA,2018-12-02T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891019,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-12-02T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891020,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,1,3,0,ZAR AJACCIO,2018-12-01T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891021,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,1,3,0,ZAR BASTIA,2018-12-01T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891022,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-12-01T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891023,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,2,4,0,ZAR AJACCIO,2018-11-30T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891024,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,2,3,0,ZAR BASTIA,2018-11-30T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891025,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-11-30T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891026,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,4,4,0,ZAR AJACCIO,2018-11-29T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891027,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,2,3,0,ZAR BASTIA,2018-11-29T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891028,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-11-29T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891029,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,2,3,0,ZAR AJACCIO,2018-11-28T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891030,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,2,3,0,ZAR BASTIA,2018-11-28T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891031,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-11-28T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891032,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,2,3,0,ZAR AJACCIO,2018-11-27T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891033,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,3,3,0,ZAR BASTIA,2018-11-27T12:00:00.000Z,Bon
9.19005181165471,42.236058490437244,891034,1,Qualitair Corse,#50F0E6,EPCI,2B096,1,1,1,1,0,ZR CORSE,2018-11-27T12:00:00.000Z,Très bon
8.738734428676192,41.936707783964778,891035,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,2,3,0,ZAR AJACCIO,2018-11-26T12:00:00.000Z,Bon
9.447420439253605,42.699324960742608,891036,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,2,3,0,ZAR BASTIA,2018-11-26T12:00:00.000Z,Bon
