X,Y,FID,valeur,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_lamb93,y_lamb93,date_ech,qualif
2.346830713456568,48.86182838996853,49,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019-11-15T23:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,50,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019-11-14T23:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,51,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019-11-13T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,52,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,3,0,#84BF75,652080,6862620,2019-11-12T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,53,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019-11-11T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,54,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-11-10T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,55,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019-11-09T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,56,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019-11-08T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,57,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,3,0,#84BF75,652080,6862620,2019-11-07T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,58,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-11-06T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,59,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019-11-05T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,60,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019-11-04T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,61,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-11-03T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,62,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,1,0,#84BF75,652080,6862620,2019-11-02T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,63,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019-11-01T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,64,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019-10-31T23:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,65,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,1,4,0,#84BF75,652080,6862620,2019-10-30T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,66,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,1,4,0,#84BF75,652080,6862620,2019-10-29T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,67,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019-10-28T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,68,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019-10-27T23:00:00.000Z,Bon
2.346830713456568,48.86182838996853,69,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-10-26T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,70,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019-10-25T22:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,71,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019-10-24T22:00:00.000Z,Très bon
2.346830713456568,48.86182838996853,72,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019-10-23T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,73,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,4,0,#84BF75,652080,6862620,2019-10-22T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,74,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,3,0,#84BF75,652080,6862620,2019-10-21T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,75,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019-10-20T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,76,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-10-19T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,77,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019-10-18T22:00:00.000Z,Bon
2.346830713456568,48.86182838996853,78,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019-10-17T22:00:00.000Z,Bon
