X,Y,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,couleur,xwgs84,ywgs84,x_reg,y_reg,ESRI_OID
-61.035270057347709,14.63336713046618,2019-11-10T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,139
-61.035270057347709,14.63336713046618,2019-11-09T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,140
-61.035270057347709,14.63336713046618,2019-11-08T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,141
-61.035270057347709,14.63336713046618,2019-11-07T16:00:00.000Z,7,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,7,#ffa31a,,,711615.160990152,1618692.29507862,142
-61.035270057347709,14.63336713046618,2019-11-06T16:00:00.000Z,7,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,7,#ffa31a,,,711615.160990152,1618692.29507862,143
-61.035270057347709,14.63336713046618,2019-11-05T16:00:00.000Z,7,Médiocre,Madininair,UU,9B601,Fort-de-France,2,0,2,7,#ffa31a,,,711615.160990152,1618692.29507862,144
-61.035270057347709,14.63336713046618,2019-11-04T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,145
-61.035270057347709,14.63336713046618,2019-11-03T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,146
-61.035270057347709,14.63336713046618,2019-11-02T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,147
-61.035270057347709,14.63336713046618,2019-11-01T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,148
-61.035270057347709,14.63336713046618,2019-10-31T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,149
-61.035270057347709,14.63336713046618,2019-10-30T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,150
-61.035270057347709,14.63336713046618,2019-10-29T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,151
-61.035270057347709,14.63336713046618,2019-10-28T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,152
-61.035270057347709,14.63336713046618,2019-10-27T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,153
-61.035270057347709,14.63336713046618,2019-10-26T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,154
-61.035270057347709,14.63336713046618,2019-10-25T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,155
-61.035270057347709,14.63336713046618,2019-10-24T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,156
-61.035270057347709,14.63336713046618,2019-10-23T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,157
-61.035270057347709,14.63336713046618,2019-10-22T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,158
-61.035270057347709,14.63336713046618,2019-10-21T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,159
-61.035270057347709,14.63336713046618,2019-10-20T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,160
-61.035270057347709,14.63336713046618,2019-10-19T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,161
-61.035270057347709,14.63336713046618,2019-10-18T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,162
-61.035270057347709,14.63336713046618,2019-10-17T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,163
-61.035270057347709,14.63336713046618,2019-10-16T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,164
-61.035270057347709,14.63336713046618,2019-10-15T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,1,5,#ffff00,,,711615.160990152,1618692.29507862,165
-61.035270057347709,14.63336713046618,2019-10-14T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,6,#ffcc00,,,711615.160990152,1618692.29507862,166
-61.035270057347709,14.63336713046618,2019-10-13T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,167
-61.035270057347709,14.63336713046618,2019-10-12T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,168
-61.035270057347709,14.63336713046618,2019-10-11T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,169
-61.035270057347709,14.63336713046618,2019-10-10T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,170
-61.035270057347709,14.63336713046618,2019-10-09T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,171
-61.035270057347709,14.63336713046618,2019-10-08T16:00:00.000Z,9,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,9,#e60000,,,711615.160990152,1618692.29507862,172
-61.035270057347709,14.63336713046618,2019-10-07T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,173
-61.035270057347709,14.63336713046618,2019-10-06T16:00:00.000Z,10,Très mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,10,#990000,,,711615.160990152,1618692.29507862,174
-61.035270057347709,14.63336713046618,2019-10-05T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,175
-61.035270057347709,14.63336713046618,2019-10-04T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,176
-61.035270057347709,14.63336713046618,2019-10-03T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,6,#ffcc00,,,711615.160990152,1618692.29507862,177
-61.035270057347709,14.63336713046618,2019-10-02T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,8,#ff0000,,,711615.160990152,1618692.29507862,178
-61.035270057347709,14.63336713046618,2019-10-01T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,8,#ff0000,,,711615.160990152,1618692.29507862,179
-61.035270057347709,14.63336713046618,2019-09-30T16:00:00.000Z,7,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,7,#ffa31a,,,711615.160990152,1618692.29507862,180
-61.035270057347709,14.63336713046618,2019-09-29T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,8,#ff0000,,,711615.160990152,1618692.29507862,181
-61.035270057347709,14.63336713046618,2019-09-28T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,8,#ff0000,,,711615.160990152,1618692.29507862,182
-61.035270057347709,14.63336713046618,2019-09-27T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,183
-61.035270057347709,14.63336713046618,2019-09-26T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,184
-61.035270057347709,14.63336713046618,2019-09-25T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,1,5,#ffff00,,,711615.160990152,1618692.29507862,185
-61.035270057347709,14.63336713046618,2019-09-24T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,186
-61.035270057347709,14.63336713046618,2019-09-23T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,187
-61.035270057347709,14.63336713046618,2019-09-22T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,188
-61.035270057347709,14.63336713046618,2019-09-21T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,189
-61.035270057347709,14.63336713046618,2019-09-20T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,190
-61.035270057347709,14.63336713046618,2019-09-19T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,6,#ffcc00,,,711615.160990152,1618692.29507862,191
-61.035270057347709,14.63336713046618,2019-09-18T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,8,#ff0000,,,711615.160990152,1618692.29507862,192
-61.035270057347709,14.63336713046618,2019-09-17T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,6,#ffcc00,,,711615.160990152,1618692.29507862,193
-61.035270057347709,14.63336713046618,2019-09-16T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,194
-61.035270057347709,14.63336713046618,2019-09-15T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,195
-61.035270057347709,14.63336713046618,2019-09-14T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,196
-61.035270057347709,14.63336713046618,2019-09-13T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,197
-61.035270057347709,14.63336713046618,2019-09-12T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,198
-61.035270057347709,14.63336713046618,2019-09-11T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,199
-61.035270057347709,14.63336713046618,2019-09-10T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,200
-61.035270057347709,14.63336713046618,2019-09-09T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,201
-61.035270057347709,14.63336713046618,2019-09-08T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,202
-61.035270057347709,14.63336713046618,2019-09-07T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,203
-61.035270057347709,14.63336713046618,2019-09-06T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,204
-61.035270057347709,14.63336713046618,2019-09-05T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,1,5,#ffff00,,,711615.160990152,1618692.29507862,205
-61.035270057347709,14.63336713046618,2019-09-04T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,206
-61.035270057347709,14.63336713046618,2019-09-03T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,207
-61.035270057347709,14.63336713046618,2019-09-02T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,1,5,#ffff00,,,711615.160990152,1618692.29507862,208
-61.035270057347709,14.63336713046618,2019-09-01T16:00:00.000Z,9,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,9,#e60000,,,711615.160990152,1618692.29507862,209
-61.035270057347709,14.63336713046618,2019-08-31T16:00:00.000Z,10,Très mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,10,#990000,,,711615.160990152,1618692.29507862,210
-61.035270057347709,14.63336713046618,2019-08-30T16:00:00.000Z,10,Très mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,10,#990000,,,711615.160990152,1618692.29507862,211
-61.035270057347709,14.63336713046618,2019-08-29T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,212
-61.035270057347709,14.63336713046618,2019-08-28T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,213
-61.035270057347709,14.63336713046618,2019-08-27T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,214
-61.035270057347709,14.63336713046618,2019-08-26T16:00:00.000Z,7,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,7,#ffa31a,,,711615.160990152,1618692.29507862,215
-61.035270057347709,14.63336713046618,2019-08-25T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,8,#ff0000,,,711615.160990152,1618692.29507862,216
-61.035270057347709,14.63336713046618,2019-08-24T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,6,#ffcc00,,,711615.160990152,1618692.29507862,217
-61.035270057347709,14.63336713046618,2019-08-23T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,218
-61.035270057347709,14.63336713046618,2019-08-22T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,219
-61.035270057347709,14.63336713046618,2019-08-21T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,220
-61.035270057347709,14.63336713046618,2019-08-20T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,221
-61.035270057347709,14.63336713046618,2019-08-19T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,6,#ffcc00,,,711615.160990152,1618692.29507862,222
-61.035270057347709,14.63336713046618,2019-08-18T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,223
-61.035270057347709,14.63336713046618,2019-08-17T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,224
-61.035270057347709,14.63336713046618,2019-08-16T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,8,#ff0000,,,711615.160990152,1618692.29507862,225
-61.035270057347709,14.63336713046618,2019-08-15T16:00:00.000Z,10,Très mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,10,#990000,,,711615.160990152,1618692.29507862,226
-61.035270057347709,14.63336713046618,2019-08-14T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,227
-61.035270057347709,14.63336713046618,2019-08-13T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,4,0,2,3,#99ff33,,,711615.160990152,1618692.29507862,228
-61.035270057347709,14.63336713046618,2019-08-12T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,2,0,1,3,#33cc33,,,711615.160990152,1618692.29507862,229
-61.035270057347709,14.63336713046618,2019-08-11T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,230
-61.035270057347709,14.63336713046618,2019-08-10T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,231
-61.035270057347709,14.63336713046618,2019-08-09T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,6,#ffcc00,,,711615.160990152,1618692.29507862,232
-61.035270057347709,14.63336713046618,2019-08-08T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,2,2,#40bf40,,,711615.160990152,1618692.29507862,233
-61.035270057347709,14.63336713046618,2019-08-07T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,234
-61.035270057347709,14.63336713046618,2019-08-06T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,235
-61.035270057347709,14.63336713046618,2019-08-05T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,236
-61.035270057347709,14.63336713046618,2019-08-04T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,3,5,#ffff00,,,711615.160990152,1618692.29507862,237
-61.035270057347709,14.63336713046618,2019-08-02T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,238
-61.035270057347709,14.63336713046618,2019-08-01T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,239
-61.035270057347709,14.63336713046618,2019-07-31T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,240
-61.035270057347709,14.63336713046618,2019-07-30T16:00:00.000Z,2,Très bon,Madininair,UU,9B601,Fort-de-France,1,0,1,2,#40bf40,,,711615.160990152,1618692.29507862,241
-61.035270057347709,14.63336713046618,2019-07-29T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,242
-61.035270057347709,14.63336713046618,2019-07-27T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,2,8,#ff0000,,,711615.160990152,1618692.29507862,243
-61.035270057347709,14.63336713046618,2019-07-26T16:00:00.000Z,9,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,9,#e60000,,,711615.160990152,1618692.29507862,244
-61.035270057347709,14.63336713046618,2019-07-25T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,245
-61.035270057347709,14.63336713046618,2019-07-24T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,246
-61.035270057347709,14.63336713046618,2019-07-23T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,8,#ff0000,,,711615.160990152,1618692.29507862,247
-61.035270057347709,14.63336713046618,2019-07-22T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,248
-61.035270057347709,14.63336713046618,2019-07-21T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,249
-61.035270057347709,14.63336713046618,2019-07-20T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,1,4,#99ff33,,,711615.160990152,1618692.29507862,250
-61.035270057347709,14.63336713046618,2019-07-19T16:00:00.000Z,7,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,1,7,#ffa31a,,,711615.160990152,1618692.29507862,251
-61.035270057347709,14.63336713046618,2019-07-18T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,1,5,#ffff00,,,711615.160990152,1618692.29507862,252
-61.035270057347709,14.63336713046618,2019-07-17T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,253
-61.035270057347709,14.63336713046618,2019-07-16T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,254
-61.035270057347709,14.63336713046618,2019-07-15T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,255
-61.035270057347709,14.63336713046618,2019-07-14T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,256
-61.035270057347709,14.63336713046618,2019-07-13T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,257
-61.035270057347709,14.63336713046618,2019-07-12T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,258
-61.035270057347709,14.63336713046618,2019-07-11T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,259
-61.035270057347709,14.63336713046618,2019-07-10T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,2,8,#ff0000,,,711615.160990152,1618692.29507862,260
-61.035270057347709,14.63336713046618,2019-07-09T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,2,8,#ff0000,,,711615.160990152,1618692.29507862,261
-61.035270057347709,14.63336713046618,2019-07-08T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,262
-61.035270057347709,14.63336713046618,2019-07-07T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,263
-61.035270057347709,14.63336713046618,2019-07-06T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,4,#99ff33,,,711615.160990152,1618692.29507862,264
-61.035270057347709,14.63336713046618,2019-07-05T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,265
-61.035270057347709,14.63336713046618,2019-07-04T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,266
-61.035270057347709,14.63336713046618,2019-07-03T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,267
-61.035270057347709,14.63336713046618,2019-07-02T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,4,#99ff33,,,711615.160990152,1618692.29507862,268
-61.035270057347709,14.63336713046618,2019-07-01T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,269
-61.035270057347709,14.63336713046618,2019-06-30T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,270
-61.035270057347709,14.63336713046618,2019-06-29T16:00:00.000Z,7,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,7,#ffa31a,,,711615.160990152,1618692.29507862,271
-61.035270057347709,14.63336713046618,2019-06-28T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,272
-61.035270057347709,14.63336713046618,2019-06-27T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,3,4,#99ff33,,,711615.160990152,1618692.29507862,273
-61.035270057347709,14.63336713046618,2019-06-26T16:00:00.000Z,5,Moyen,Madininair,UU,9B601,Fort-de-France,1,0,2,5,#ffff00,,,711615.160990152,1618692.29507862,274
-61.035270057347709,14.63336713046618,2019-06-25T16:00:00.000Z,6,Médiocre,Madininair,UU,9B601,Fort-de-France,1,0,2,6,#ffcc00,,,711615.160990152,1618692.29507862,275
-61.035270057347709,14.63336713046618,2019-06-24T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,276
-61.035270057347709,14.63336713046618,2019-06-23T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,277
-61.035270057347709,14.63336713046618,2019-06-22T16:00:00.000Z,3,Bon,Madininair,UU,9B601,Fort-de-France,1,0,2,3,#33cc33,,,711615.160990152,1618692.29507862,278
-61.035270057347709,14.63336713046618,2019-06-21T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,2,8,#ff0000,,,711615.160990152,1618692.29507862,279
-61.035270057347709,14.63336713046618,2019-06-20T16:00:00.000Z,10,Très mauvais,Madininair,UU,9B601,Fort-de-France,1,0,2,10,#990000,,,711615.160990152,1618692.29507862,280
-61.035270057347709,14.63336713046618,2019-06-19T16:00:00.000Z,9,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,2,9,#e60000,,,711615.160990152,1618692.29507862,281
-61.035270057347709,14.63336713046618,2019-06-18T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,2,8,#ff0000,,,711615.160990152,1618692.29507862,282
-61.035270057347709,14.63336713046618,2019-06-17T16:00:00.000Z,9,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,9,#e60000,,,711615.160990152,1618692.29507862,283
-61.035270057347709,14.63336713046618,2019-06-16T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,0,8,#ff0000,,,711615.160990152,1618692.29507862,284
-61.035270057347709,14.63336713046618,2019-06-15T16:00:00.000Z,4,Bon,Madininair,UU,9B601,Fort-de-France,1,0,0,4,#99ff33,,,711615.160990152,1618692.29507862,285
-61.035270057347709,14.63336713046618,2019-06-14T16:00:00.000Z,8,Mauvais,Madininair,UU,9B601,Fort-de-France,1,0,1,8,#ff0000,,,711615.160990152,1618692.29507862,286
